B100567;1;"MANOMETRO APEKS TEK GAUGE + HOSE (65CM) (SS02)";"17/02/2020 11:57:40";107,99;149;1052;"AQUALUNG ESPAÑA,S.L.";8;;"BF22, BF23, COMPARADOR, COMP_FR, COMP_PT, IRN21, RBE24, RBV23, REGALAR, REVER242";"20/02/2024 13:54:13";100107440;"100029879
"
B100568-GT;1;"MASCARA APEKS VX1 GRIS + LENTE TRANSPARENTE (SS02)";"17/02/2020 11:57:40";67,99;99;1052;"AQUALUNG ESPAÑA,S.L.";2;;"BF22, COMPARADOR, COMP_FR, COMP_PT, IRN22, RBE24, RBV23, REGALAR, REVER242";"20/02/2024 13:54:13";100107456;"100035428
"
B100569-AB;2;"MASCARA AQUALUNG PLAZMA AMARILLO/BLANCO (SS02)";"17/02/2020 11:57:40";54,99;69;1052;"AQUALUNG ESPAÑA,S.L.";1;;"BF22, BF23, IRN21, IRN22, RBE24, REVER242";"20/06/2022 10:21:47";100107457;"100029910
"
B100570-GB;2;"MASCARA AQUALUNG REVEAL X1 GLACIER/BLANCO (SS02)";"17/02/2020 11:57:40";36,99;65;1052;"AQUALUNG ESPAÑA,S.L.";1;;"BF21, BF22, BF23, IRN21, IRN22, OUTLET, RBE22, RBE23, RBE24, RBV22, RBV23, REVER242";"04/01/2021 10:53:05";100107465;"100017988
"
B100572-BF;2;"MASCARA AQUALUNG SPHERA X FALDON SILICONA BLANCA/FRAMBUESA (SS02)";"17/02/2020 11:57:40";42,99;65;1052;"AQUALUNG ESPAÑA,S.L.";1;;"BF21, BF22, BF23, CM22, CM23, IRN21, OUTLET, RBE22, RBE23, RBE24, RBV22, RBV23, REVER242";"04/01/2021 10:53:05";100107482;"100035430
"
B100572-N;2;"MASCARA AQUALUNG SPHERA X FALDON SILICONA NEGRA (SS02)";"17/02/2020 11:57:40";52,99;79;1052;"AQUALUNG ESPAÑA,S.L.";2;;"BF21, BF22, BF23, CM22, CM23, IRN21, OUTLET, RBE22, RBE23, RBE24, RBV22, RBV23, REVER242";"20/02/2024 13:54:12";100107478;"100035430
"
B100573;1;"OCTOPUS AQUALUNG LEG3ND SUPREME (SS02)";"17/02/2020 11:57:40";168,99;229;1052;"AQUALUNG ESPAÑA,S.L.";2;;"BF22, COMPARADOR, COMP_FR, COMP_PT, IRN21, IRN22, RBE23, RBE24, RBV23, REVER242";"20/02/2024 13:54:11";100107534;"100035442
"
B100574;1;"ORDENADOR AQUALUNG I470tc (SS02)";"17/02/2020 11:57:40";386,99;499;1052;"AQUALUNG ESPAÑA,S.L.";5;;"BF22, BF23, COMPARADOR, COMP_FR, COMP_PT, EXC_INT, IRN21, IRN22, RBE24, RBV23, REGALAR, REVER242";"20/02/2024 13:54:11";100107535;"100035443
"
B100575-A;1;"TROLLEY AQUALUNG ROLLER EXPLORER II AZUL (SS02)";"17/02/2020 11:57:40";151,99;199;1052;"AQUALUNG ESPAÑA,S.L.";0;;"BF23, COMPARADOR, COMP_FR, COMP_PT, IRN21, IRN22, RBE23, RBE24, RBV23, REGALAR, REVER242, X23";"20/02/2024 13:54:13";100107536;"100035444
"
B100631;1;"OCTOPUS CRESSI XS COMPACT";"13/04/2011 17:54:13";70,99;112;1053;"CRESSI-SUB ESPAÑA, S.A.";11;"SUBMARINISMO 2016, SUBMARINISMO 2015";"BF22, BF23, COMPARADOR, COMP_FR, COMP_PT, IRN21, IRN22, RBE22, RBE23, RBE24, REGALAR, REVER242, RV21";"03/04/2024 13:47:03";425972;"34177
"
B100632-V;2;"AQUALUNG OMNI KIT COLOR VERDE AZULADO (SS02)";"20/02/2020 18:08:25";103,99;129;1052;"AQUALUNG ESPAÑA,S.L.";1;;"BF22, BF23, OUTLET, RBE22, RBE23, RBE24, RBV22, RBV23, REVER242";"20/06/2022 10:21:47";100107542;"100035447
"
B100634;1;"BUNGEE MOUNT COMPASS APEKS (SS02)";"20/02/2020 18:08:26";63,99;89;1052;"AQUALUNG ESPAÑA,S.L.";0;;"BF23, COMPARADOR, COMP_FR, COMP_PT, RBE24, RBV23, REVER242";"20/02/2024 13:54:14";100107640;"100035457
"
B100639-S;2;"JACKET AQUALUNG OMNI (NECESITA KIT COLOR) T.SM (SS02)";"20/02/2020 18:08:25";419,99;699;1052;"AQUALUNG ESPAÑA,S.L.";1;;"BF22, COMPARADOR, COMP_FR, COMP_PT, EXC_INT, OUTLET, RBE23, RBV22, RBV23, REVER242";"03/01/2023 10:08:25";100107574;"100035448
"
B100643-SET;1;"SET APEKS MTX-CR MONOBOTELLA LATIGUILLO LARGO + BOLSA (SS02)";"20/02/2020 18:08:26";839,99;1399;1052;"AQUALUNG ESPAÑA,S.L.";0;;"BF22, BF23, COMPARADOR, COMP_FR, COMP_PT, EXCEPCION_2021, EXC_2022, RBE23, RBE24, RBV22, RBV23, REVER242";"20/02/2024 13:54:13";100107672;"100035464
"
B100662G;1;"REGULADOR CRESSI MC9 + XS COMPACT NEGRO / GRIS INT (1220)";"26/03/2012 13:08:54";176,99;264;1053;"CRESSI-SUB ESPAÑA, S.A.";2;"SUBMARINISMO 2016, SUBMARINISMO 2015";"BF21, BF22, BF23, CM22, CM23, COMPARADOR, COMP_FR, COMP_PT, COMUNIONES, IRN22, RBE22, RBE23, RBE24, REGALAR, REVER242, RV21";"03/04/2024 13:47:03";100002003;"100000875
"
B100662GD;1;"REGULADOR CRESSI MC9 + XS COMPACT NEGRO / GRIS DIN (1220)";"26/03/2012 13:08:54";176,99;264;1053;"CRESSI-SUB ESPAÑA, S.A.";5;"SUBMARINISMO 2016, SUBMARINISMO 2015";"BF21, BF22, BF23, CM22, CM23, COMUNIONES, IRN21, IRN22, RBE22, RBE23, RBE24, REGALAR, REVER242, RV21";"03/04/2024 13:47:03";100002004;"100000875
"
B100674;1;"REGULADOR CRESSI MC9-SC + XS COMPACT PRO INT";"16/04/2014 10:30:40";210,99;312;1053;"CRESSI-SUB ESPAÑA, S.A.";4;"SUBMARINISMO 2016";"BF22, BF23, COMPARADOR, COMP_FR, COMP_PT, IRN22, RBE22, RBE23, RBE24, RBV22, RBV23, REGALAR, REVER242";"03/04/2024 13:47:04";100016554;"100006385
"
B100674D;1;"REGULADOR CRESSI MC9-SC + XS COMPACT PRO DIN 300";"16/04/2014 10:31:40";210,99;312;1053;"CRESSI-SUB ESPAÑA, S.A.";5;"SUBMARINISMO 2016";"BF22, BF23, IRN21, IRN22, RBE22, RBE23, RBE24, RBV22, REGALAR, REVER242";"03/04/2024 13:47:04";100016555;"100006385
"
B100680;1;"REGULADOR SCUBAPRO MK25 EVO + A700 INT ";"13/01/2015 13:47:18";789,99;1040;100002778;"JOHNSON-OUTDOORS ";1;"SUBMARINISMO 2016, SUBMARINISMO 2015";"BF23, EXCEPCION_2021, EXCLUIR_PROMO, EXC_2022, IRN21, IRN22, RBE23, RBE24, RBV23, REGALAR, REGOC, REVER242, RV21";"22/03/2024 18:34:36";100026091;"100009878
"
B100680-1;1;"REGULADOR SCUBAPRO MK25 EVO + A700 DIN ";"13/01/2015 13:47:18";789,99;1040;100002778;"JOHNSON-OUTDOORS ";2;"SUBMARINISMO 2016, SUBMARINISMO 2015";"BF23, COMPARADOR, COMP_FR, COMP_PT, EXCEPCION_2021, EXCLUIR_PROMO, EXC_2022, IRN22, RBE23, RBE24, RBV23, REGALAR, REGOC, REVER242, RV21";"22/03/2024 18:34:36";100026092;"100009878
"
B100690-3L;2;"ESCARPIN CRESSI C/SUELA ISLA 3MM T.L (SS02)";"21/02/2020 16:00:24";38,99;49;1053;"CRESSI-SUB ESPAÑA, S.A.";10;;"BF21, BF22, IRN22, NEBE VENTA PRIORITARIA, OUTLET, RBE24, RBV22, RBV23, REGALAR, REVER242";"03/04/2024 13:47:02";100107197;"100035385
"
B100690-3M;2;"ESCARPIN CRESSI C/SUELA ISLA 3MM T.M (SS02)";"21/02/2020 16:00:24";38,99;49;1053;"CRESSI-SUB ESPAÑA, S.A.";12;;"BF21, BF22, IRN22, NEBE VENTA PRIORITARIA, OUTLET, RBE24, RBV22, RBV23, REGALAR, REVER242";"03/04/2024 13:47:02";100107196;"100035385
"
B100690-3S;2;"ESCARPIN CRESSI C/SUELA ISLA 3MM T.S (SS02)";"21/02/2020 16:00:24";38,99;49;1053;"CRESSI-SUB ESPAÑA, S.A.";18;;"BF21, BF22, IRN22, NEBE VENTA PRIORITARIA, OUTLET, RBE24, RBV22, RBV23, REGALAR, REVER242";"03/04/2024 13:47:02";100107195;"100035385
"
B100690-3XL;2;"ESCARPIN CRESSI C/SUELA ISLA 3MM T.XL (SS02)";"21/02/2020 16:00:24";38,99;49;1053;"CRESSI-SUB ESPAÑA, S.A.";10;;"BF21, BF22, IRN22, NEBE VENTA PRIORITARIA, OUTLET, RBE24, RBV22, RBV23, REGALAR, REVER242";"03/04/2024 13:47:02";100107198;"100035385
"
B100690-3XS;2;"ESCARPIN CRESSI C/SUELA ISLA 3MM T.XS (SS02)";"21/02/2020 16:00:24";38,99;49;1053;"CRESSI-SUB ESPAÑA, S.A.";8;;"BF21, BF22, IRN22, NEBE VENTA PRIORITARIA, OUTLET, RBE24, RBV22, RBV23, REGALAR, REVER242";"03/04/2024 13:47:02";100107194;"100035385
"
B100690-3XXL;2;"ESCARPIN CRESSI C/SUELA ISLA 3MM T.XXL (SS02)";"21/02/2020 16:00:24";38,99;49;1053;"CRESSI-SUB ESPAÑA, S.A.";8;;"BF21, BF22, IRN22, NEBE VENTA PRIORITARIA, OUTLET, RBE24, RBV22, RBV23, REGALAR, REVER242";"03/04/2024 13:47:04";100107199;"100035385
"
B100690-5L;1;"ESCARPIN CRESSI C/SUELA ISLA 5MM T.L (SS02)";"21/02/2020 16:00:24";41,99;52;1053;"CRESSI-SUB ESPAÑA, S.A.";0;;"BF21, IRN22, RBV22, RBV23, REGALAR, REVER242, RV21, SD21";"03/04/2024 13:47:02";100107203;"100035385
"
B100690-5M;1;"ESCARPIN CRESSI C/SUELA ISLA 5MM T.M (SS02)";"21/02/2020 16:00:24";41,99;52;1053;"CRESSI-SUB ESPAÑA, S.A.";1;;"BF21, IRN22, RBV22, RBV23, REGALAR, REVER242, RV21, SD21";"03/04/2024 13:47:02";100107202;"100035385
"
B100690-5S;1;"ESCARPIN CRESSI C/SUELA ISLA 5MM T.S (SS02)";"21/02/2020 16:00:24";41,99;52;1053;"CRESSI-SUB ESPAÑA, S.A.";4;;"BF21, IRN22, RBE24, RBV22, RBV23, REGALAR, REVER242, RV21";"03/04/2024 13:47:02";100107201;"100035385
"
B100690-5XL;1;"ESCARPIN CRESSI C/SUELA ISLA 5MM T.XL (SS02)";"21/02/2020 16:00:24";41,99;52;1053;"CRESSI-SUB ESPAÑA, S.A.";1;;"BF21, IRN22, RBE24, RBV22, RBV23, REGALAR, REVER242, RV21, SD21";"03/04/2024 13:47:02";100107204;"100035385
"
B100690-5XS;1;"ESCARPIN CRESSI C/SUELA ISLA 5MM T.XS (SS02)";"21/02/2020 16:00:24";41,99;52;1053;"CRESSI-SUB ESPAÑA, S.A.";0;;"BF21, IRN22, RBV22, RBV23, REGALAR, REVER242, RV21";"03/04/2024 13:47:02";100107200;"100035385
"
B100690-5XXL;1;"ESCARPIN CRESSI C/SUELA ISLA 5MM T.XXL (SS02)";"21/02/2020 16:00:24";41,99;52;1053;"CRESSI-SUB ESPAÑA, S.A.";3;;"BF21, IRN22, RBE24, RBV22, RBV23, REGALAR, REVER242, RV21, SD21";"03/04/2024 13:47:04";100107205;"100035385
"
B100691-L;1;"ESCARPIN CRESSI C/SUELA KORSOR 5MM T.L (SS02)";"21/02/2020 16:00:23";62,99;94;1053;"CRESSI-SUB ESPAÑA, S.A.";10;;"BF22, RBE24, RBV22, RBV23, REGALAR, REVER242";"03/04/2024 13:47:06";100107183;"100035379
"
B100691-M;1;"ESCARPIN CRESSI C/SUELA KORSOR 5MM T.M (SS02)";"21/02/2020 16:00:23";62,99;94;1053;"CRESSI-SUB ESPAÑA, S.A.";9;;"BF22, RBE24, RBV22, RBV23, REGALAR, REVER242";"03/04/2024 13:47:06";100107182;"100035379
"
B100691-S;1;"ESCARPIN CRESSI C/SUELA KORSOR 5MM T.S (SS02)";"21/02/2020 16:00:23";62,99;94;1053;"CRESSI-SUB ESPAÑA, S.A.";5;;"BF22, COMPARADOR, COMP_FR, COMP_PT, RBE24, RBV22, RBV23, REGALAR, REVER242";"03/04/2024 13:47:06";100107181;"100035379
"
B100691-XL;1;"ESCARPIN CRESSI C/SUELA KORSOR 5MM T.XL (SS02)";"21/02/2020 16:00:24";62,99;94;1053;"CRESSI-SUB ESPAÑA, S.A.";2;;"BF22, RBE24, RBV22, RBV23, REGALAR, REVER242";"03/04/2024 13:47:06";100107184;"100035379
"
B100691-XXL;1;"ESCARPIN CRESSI C/SUELA KORSOR 5MM T.XXL (SS02)";"21/02/2020 16:00:24";62,99;94;1053;"CRESSI-SUB ESPAÑA, S.A.";3;;"BF22, RBE24, RBV22, RBV23, REGALAR, REVER242";"03/04/2024 13:47:06";100107185;"100035379
"
B100696-S;2;"JACKET CRESSI AVIATOR T.S (SS02)";"21/02/2020 16:07:42";429;429;1053;"CRESSI-SUB ESPAÑA, S.A.";1;;"BF21, BF22, BF23, EXC_2022, OUTLET, RBE22, RBE24, RBV23, REVER242, SD21";"06/03/2023 18:47:08";100107737;"100035481
"
B100699-2;1;"MONOPIEZA CRESSI SKIN 1MM CRO. T.2 (SS02)";"21/02/2020 16:08:58";57,99;73;1053;"CRESSI-SUB ESPAÑA, S.A.";0;;"BF22, BF23, COMPARADOR, COMP_FR, COMP_PT, CSW, RBV22, RBV23, REVER242";"03/04/2024 13:47:07";100107805;"100035505
"
B100699-3;1;"MONOPIEZA CRESSI SKIN 1MM CRO. T.3 (SS02)";"21/02/2020 16:08:58";57,99;73;1053;"CRESSI-SUB ESPAÑA, S.A.";0;;"BF22, BF23, CSW, RBE23, RBV22, RBV23, REVER242";"03/04/2024 13:47:07";100107806;"100035505
"
B100699-4;1;"MONOPIEZA CRESSI SKIN 1MM CRO. T.4 (SS02)";"21/02/2020 16:08:58";57,99;73;1053;"CRESSI-SUB ESPAÑA, S.A.";0;;"BF22, BF23, CSW, RBE23, RBV22, RBV23, REVER242";"03/04/2024 13:47:07";100107807;"100035505
"
B100699-5;1;"MONOPIEZA CRESSI SKIN 1MM CRO. T.5 (SS02)";"21/02/2020 16:08:58";57,99;73;1053;"CRESSI-SUB ESPAÑA, S.A.";0;;"BF22, BF23, CSW, RBE23, RBE24, RBV22, RBV23, REVER242";"03/04/2024 13:47:07";100107808;"100035505
"
B100699-6;1;"MONOPIEZA CRESSI SKIN 1MM CRO. T.6 (SS02)";"21/02/2020 16:08:58";57,99;73;1053;"CRESSI-SUB ESPAÑA, S.A.";0;;"BF22, BF23, CSW, RBV22, RBV23, REVER242";"03/04/2024 13:47:07";100107809;"100035505
"
B100701-1;1;"MONOPIEZA CRESSI SKIN 1MM SRA. T.1 (SS02)";"21/02/2020 16:08:58";57,99;73;1053;"CRESSI-SUB ESPAÑA, S.A.";0;;"BF22, COMPARADOR, COMP_FR, COMP_PT, CSW, RBV22, REVER242";"03/04/2024 13:47:07";100107810;"100035506
"
B100701-2;1;"MONOPIEZA CRESSI SKIN 1MM SRA. T.2 (SS02)";"21/02/2020 16:08:58";57,99;73;1053;"CRESSI-SUB ESPAÑA, S.A.";0;;"BF22, CSW, RBE23, RBV22, REVER242";"03/04/2024 13:47:07";100107811;"100035506
"
B100701-3;1;"MONOPIEZA CRESSI SKIN 1MM SRA. T.3 (SS02)";"21/02/2020 16:08:58";57,99;73;1053;"CRESSI-SUB ESPAÑA, S.A.";0;;"BF22, CSW, RBE23, RBV22, REVER242";"03/04/2024 13:47:07";100107812;"100035506
"
B100701-4;1;"MONOPIEZA CRESSI SKIN 1MM SRA. T.4 (SS02)";"21/02/2020 16:08:58";57,99;73;1053;"CRESSI-SUB ESPAÑA, S.A.";0;;"BF22, CSW, RBE23, RBV22, REVER242";"03/04/2024 13:47:07";100107813;"100035506
"
B100701-5;1;"MONOPIEZA CRESSI SKIN 1MM SRA. T.5 (SS02)";"21/02/2020 16:08:58";57,99;73;1053;"CRESSI-SUB ESPAÑA, S.A.";0;;"BF22, CSW, RBV22, REVER242";"03/04/2024 13:47:07";100107814;"100035506
"
B100706-I;1;"REGULADOR CRESSI MC9 + XS COMPACT BLANCA INT (SS02)";"21/02/2020 16:21:24";179,99;264;1053;"CRESSI-SUB ESPAÑA, S.A.";1;;"BF22, BF23, COMPARADOR, COMP_FR, COMP_PT, IRN22, RBE22, RBE23, REGALAR, REVER242, RV21";"03/04/2024 13:47:06";100107819;"100035507
"
B100712;1;"TROLLEY CRESSI TUNA ROLL 120L (90X38X32) (SS02)";"21/02/2020 16:21:25";129,99;204;1053;"CRESSI-SUB ESPAÑA, S.A.";2;;"BF22, BF23, COMPARADOR, COMP_FR, COMP_PT, IRN21, IRN22, RBE23, RBE24, RBV22, REGALAR, REVER242";"03/04/2024 13:47:06";100107832;"100035512
"
B100714;1;"TROLLEY CRESSI PIPER 50L (35X19X55) (SS02)";"21/02/2020 16:21:25";106,99;141;1053;"CRESSI-SUB ESPAÑA, S.A.";1;;"CM22, CM23, COMPARADOR, COMP_FR, COMP_PT, IRN21, REVER242";"03/04/2024 13:47:06";100107827;"100035510
"
B100722;1;"REGULADOR SCUBAPRO MK17 EVO + S600 DIN ";"02/03/2016 11:48:47";526,99;695;100002778;"JOHNSON-OUTDOORS ";1;"SUBMARINISMO 2016";"BF22, BF23, COMPARADOR, COMP_FR, COMP_PT, CSW, EXCEPCION_2021, EXC_2022, IRN21, RBE23, RBE24, RBV23, REGALAR, REGOC, REVER242";"22/03/2024 18:34:36";100033970;"100012877
"
B100722-I;1;"REGULADOR SCUBAPRO MK17 EVO + S600 INT ";"02/03/2016 12:48:47";526,99;695;100002778;"JOHNSON-OUTDOORS ";1;"SUBMARINISMO 2016";"BF22, BF23, CSW, EXC_2022, IRN21, RBE23, RBE24, RBV23, REGALAR, REGOC, REVER242";"22/03/2024 18:34:36";100033967;"100012877
"
B100729-I;2;"REGULADOR BEUCHAT VR200 SOFT TOUCH HF INT. (1620)";"08/04/2016 14:32:02";274,99;459;1059;"BEUCHAT SUB ESPAÑA, S.A.";2;"SUBMARINISMO 2016";"BF21, BF22, BF23, COMPARADOR, COMP_FR, COMP_PT, IRN21, NEBE VENTA PRIORITARIA, OUTLET, RBE22, RBE23, RBE24, RBV22, RBV23, REVER242, RV21, SD21";;100036996;"100013629
"
B100737-I;2;"REGULADOR CRESSI T10SC + MASTER CHROME R INT (1620)";"13/04/2016 10:18:04";399;449;1053;"CRESSI-SUB ESPAÑA, S.A.";2;"SUBMARINISMO 2016";"BF21, BF22, BF23, IRN21, IRN22, NEBE VENTA PRIORITARIA, OUTLET, RBE22, RBE23, RBV22, RBV23, REVER242, RV21, SD21";;100037329;"100013811
"
B100739;1;"REGULADOR APEKS MTX-R DIN (SS71)";"14/03/2017 13:36:37";628,99;949;1052;"AQUALUNG ESPAÑA,S.L.";0;;"BF22, BF23, COMPARADOR, COMP_FR, COMP_PT, EXCEPCION_2021, EXCLUIR_PROMO, EXC_2022, IRN21, IRN22, RBE23, RBE24, RBV22, RBV23, REVER242, RV21";"20/02/2024 13:54:13";100049256;"100017998
"
B100740;2;"OCTOPUS APEKS MTX-R (SS71)";"14/03/2017 13:36:37";269,99;409;1052;"AQUALUNG ESPAÑA,S.L.";1;;"BF21, BF22, BF23, COMPARADOR, COMP_FR, COMP_PT, EXC_INT, IRN21, OUTLET, RBE22, RBE23, RBE24, RBV22, RBV23, REVER242, RV21, SD21";"20/02/2024 13:54:13";100049254;"100017996
"
B100742-I;2;"REGULADOR MARES LOOP 15X INT (SS71)";"14/03/2017 13:47:35";172,99;299;1057;"MARES, S.P.A";1;;"BF21, BF22, BF23, COMPARADOR, COMP_FR, COMP_PT, IRN21, NEBE VENTA PRIORITARIA, OUTLET, RBE22, RBE23, RBE24, RBV22, RBV23, REVER242, RV21, SD21";;100049134;"100017965
"
B100745-D;1;"REGULADOR SCUBAPRO MK25 EVO + S620TI DIN (SS71)";"14/03/2017 13:57:59";686,99;970;100002778;"JOHNSON-OUTDOORS ";3;;"BF23, COMPARADOR, COMP_FR, COMP_PT, EXCEPCION_2021, EXCLUIR_PROMO, EXC_2022, IRN21, IRN22, RBE23, RBE24, RBV23, REGOC, REVER242";"22/03/2024 18:34:36";100049101;"100017957
"
B100745-I;1;"REGULADOR SCUBAPRO MK25 EVO + S620TI INT (SS71)";"14/03/2017 13:57:59";686,99;970;100002778;"JOHNSON-OUTDOORS ";0;;"BF23, EXCEPCION_2021, EXCLUIR_PROMO, EXC_2022, IRN22, RBE23, RBE24, RBV23, REGOC, REVER242";"22/03/2024 18:34:36";100049102;"100017957
"
B100747;2;"ADAPTADOR SCUBAPRO DIN A INT (SS81)";"07/12/2017 18:28:02";76,99;92;100002778;"JOHNSON-OUTDOORS ";3;;"BF21, BF22, BF23, COMPARADOR, COMP_FR, COMP_PT, OUTLET, RBE22, RBE23, RBE24, RBV22, RBV23, REVER242, RV21";"30/10/2023 18:59:36";100066753;"100023648
"
B100748D;1;"PACK REGULADOR MK11 EVO + C370 + R095 OCTOPUS DIN (SS81)";"07/12/2017 18:28:02";387,99;485;100002778;"JOHNSON-OUTDOORS ";2;;"BF23, CM22, CM23, COMPARADOR, COMP_FR, COMP_PT, COMUNIONES, CSW, IRN22, RBE23, RBE24, RBV23, REGALAR, REVER242, X24";"22/03/2024 18:34:36";100066846;"100023664
"
B100748I;1;"PACK REGULADOR MK11 EVO + C370 + R095 OCTOPUS INT (SS81)";"07/12/2017 18:28:02";387,99;485;100002778;"JOHNSON-OUTDOORS ";0;;"BF23, CM22, CM23, COMUNIONES, CSW, IRN22, RBE23, RBE24, RBV23, REGALAR, REVER242";"22/03/2024 18:34:36";100066848;"100023664
"
B100749D;1;"PACK REGULADOR MK17 EVO + C370 + R095 OCTOPUS DIN (SS81)";"07/12/2017 18:28:02";467,99;585;100002778;"JOHNSON-OUTDOORS ";6;;"BF22, BF23, CSW, IRN21, IRN22, RBE23, RBE24, RBV23, REGALAR, REVER242, X24";"22/03/2024 18:34:36";100066859;"100023667
"
B100749I;1;"PACK REGULADOR MK17 EVO + C370 + R095 OCTOPUS INT (SS81)";"07/12/2017 18:28:02";467,99;585;100002778;"JOHNSON-OUTDOORS ";0;;"BF22, BF23, COMPARADOR, COMP_FR, COMP_PT, CSW, IRN22, RBE23, RBE24, RBV23, REGALAR, REVER242";"22/03/2024 18:34:36";100066860;"100023667
"
B100750D;1;"REGULADOR SCUBAPRO MK11 + C370 DIN (SS81)";"07/12/2017 18:28:02";299,99;380;100002778;"JOHNSON-OUTDOORS ";1;;"BF22, BF23, COMPARADOR, COMP_FR, COMP_PT, CSW, IRN21, IRN22, RBE23, RBE24, RBV23, REVER242";"22/03/2024 18:34:36";100066850;"100023666
"
B100750I;1;"REGULADOR SCUBAPRO MK11 + C370 INT (SS81)";"07/12/2017 18:28:02";299,99;380;100002778;"JOHNSON-OUTDOORS ";0;;"BF22, BF23, IRN22, RBE23, RBE24, REVER242";"22/03/2024 18:34:36";100066849;"100023666
"
B100751D;1;"REGULADOR SCUBAPRO MK17 EVO + C370 DIN (SS81)";"07/12/2017 18:28:02";365,99;470;100002778;"JOHNSON-OUTDOORS ";2;;"BF23, COMPARADOR, COMP_FR, COMP_PT, IRN21, IRN22, RBE23, RBE24, REGALAR, REVER242";"22/03/2024 18:34:36";100066862;"100023671
"
B100751I;1;"REGULADOR SCUBAPRO MK17 EVO + C370 INT (SS81)";"07/12/2017 18:28:02";365,99;470;100002778;"JOHNSON-OUTDOORS ";1;;"BF23, RBE24, RBV23, REGALAR, REVER242";"22/03/2024 18:34:36";100066863;"100023671
"
B100756;2;"OCTOPUS APEKS XL4 (SS81)";"08/02/2018 19:01:23";129,99;199;1052;"AQUALUNG ESPAÑA,S.L.";1;;"BF23, COMPARADOR, COMP_FR, COMP_PT, RBE24, RBV23, REGALAR, REVER242";;100069881;"100024480
"
B100762;1;"OCTOPUS SCUBAPRO R095 (SS81)";"05/06/2018 17:07:40";118,99;165;100002778;"JOHNSON-OUTDOORS ";7;;"BF21, BF22, BF23, COMPARADOR, COMP_FR, COMP_PT, IRN21, IRN22, RBE23, RBE24, RBV23, REGALAR, REVER242";"22/03/2024 18:34:36";100077431;"100026719
"
B100763-I;2;"REGULADOR AQUALUNG GLACIA INT (SS81)";"30/10/2018 15:38:40";334,99;499;1052;"AQUALUNG ESPAÑA,S.L.";1;;"BF21, BF22, BF23, EXCEPCION_2021, IRN21, NEBE VENTA PRIORITARIA, OUTLET, RBE22, RBE23, RBE24, RBV22, RBV23, REVER242, RV21, SD21";;100082476;"100028123
"
B100766;2;"OCTOPUS MARES EPIC ADJ (SS91)";"09/01/2019 15:18:31";199,99;295;1057;"MARES, S.P.A";3;;"BF21, BF22, BF23, COMPARADOR, COMP_FR, COMP_PT, IRN21, IRN22, OUTLET, RBE22, RBE23, RBE24, RBV23, REGALAR, REVER242, RV21, SD21";;100084553;"100028785
"
B100774-D;1;"REGULADOR AQUALUNG LEG3ND DIN (SS02)";"23/11/2019 11:52:06";463,99;729;1052;"AQUALUNG ESPAÑA,S.L.";2;;"BF22, BF23, EXCEPCION_2021, IRN21, IRN22, RBE23, RBE24, RBV22, RBV23, REGALAR, REVER242, RV21, X23";"20/02/2024 13:54:11";100105006;"100034701
"
B100774-I;1;"REGULADOR AQUALUNG LEG3ND INT (SS02)";"23/11/2019 11:52:06";463,99;729;1052;"AQUALUNG ESPAÑA,S.L.";2;;"BF22, BF23, COMPARADOR, COMP_FR, COMP_PT, EXCEPCION_2021, IRN22, RBE23, RBE24, RBV22, RBV23, REGALAR, REVER242, X23";"20/02/2024 13:54:11";100105005;"100034701
"
B100775-D;1;"REGULADOR AQUALUNG LEG3ND MBS DIN (SS02)";"23/11/2019 11:52:06";562,99;849;1052;"AQUALUNG ESPAÑA,S.L.";3;;"BF23, COMPARADOR, COMP_FR, COMP_PT, EXCEPCION_2021, EXC_2022, IRN22, RBE23, RBE24, RBV22, RBV23, REGALAR, REVER242, RV21, X23";"20/02/2024 13:54:11";100105008;"100034702
"
B100775-I;1;"REGULADOR AQUALUNG LEG3ND MBS INT (SS02)";"23/11/2019 11:52:06";562,99;849;1052;"AQUALUNG ESPAÑA,S.L.";0;;"BF23, EXCEPCION_2021, EXC_2022, IRN22, RBE23, RBE24, RBV22, REGALAR, REVER242, RV21, X23";"20/02/2024 13:54:11";100105007;"100034702
"
B100776-D;1;"REGULADOR AQUALUNG LEG3ND ELITE DIN (SS02)";"23/11/2019 11:52:06";595,99;899;1052;"AQUALUNG ESPAÑA,S.L.";1;;"BF22, BF23, COMPARADOR, COMP_FR, COMP_PT, EXCEPCION_2021, EXC_2022, IRN22, RBE23, RBE24, RBV22, RBV23, REVER242, X23";"20/02/2024 13:54:11";100105009;"100034703
"
B100776-I;1;"REGULADOR AQUALUNG LEG3ND ELITE INT (SS02)";"23/11/2019 11:52:06";595,99;899;1052;"AQUALUNG ESPAÑA,S.L.";0;;"BF22, BF23, EXCEPCION_2021, EXC_2022, IRN22, RBE23, RBE24, RBV22, REVER242, X23";"20/02/2024 13:54:11";100105010;"100034703
"
B100777-D;1;"REGULADOR SCUBAPRO MK25 + D420 DIN (SS02)";"23/11/2019 12:06:28";422,99;529;100002778;"JOHNSON-OUTDOORS ";1;;"BF21, BF23, COMPARADOR, COMP_FR, COMP_PT, EXCEPCION_2021, EXC_2022, IRN21, IRN22, RBE22, RBE23, RBE24, RBV22, RBV23, REGALAR, REGOC, REVER242, RV21, SD21";"22/03/2024 18:34:36";100103822;"100034286
"
